Counts,latitude,longitude
0.0,51.40070000000003,0.06509999999999971
0.0,51.40070000000003,0.07319999999999971
2.0,51.40480000000003,0.0812999999999997
0.0,51.40480000000003,0.0893999999999997
0.0,51.40480000000003,0.0974999999999997
0.0,51.40480000000003,0.1055999999999997
0.0,51.40480000000003,0.11369999999999969
0.0,51.40480000000003,0.12179999999999969
1.0,51.40480000000003,0.12989999999999968
0.0,51.40480000000003,0.13799999999999968
0.0,51.40480000000003,0.14609999999999967
0.0,51.40480000000003,0.15419999999999967
0.0,51.40480000000003,0.16229999999999967
0.0,51.40480000000003,0.17039999999999966
1.0,51.40480000000003,0.17849999999999966
0.0,51.40480000000003,0.18659999999999966
0.0,51.40480000000003,0.19469999999999965
0.0,51.40480000000003,0.20279999999999965
0.0,51.40480000000003,0.21089999999999964
0.0,51.40480000000003,0.21899999999999964
0.0,51.40480000000003,0.22709999999999964
0.0,51.40480000000003,0.23519999999999963
1.0,51.40480000000003,0.24329999999999963
40.0,51.40480000000003,0.2513999999999996
0.0,51.40480000000003,0.2594999999999996
0.0,51.40480000000003,0.2675999999999996
0.0,51.40480000000003,0.2756999999999996
116.0,51.40480000000003,0.2837999999999996
130.0,51.40480000000003,0.2918999999999996
57.0,51.40480000000003,0.2999999999999996
31.0,51.40480000000003,-0.51
84.0,51.40480000000003,-0.5019
47.0,51.40480000000003,-0.4938
95.0,51.40480000000003,-0.4857
37.0,51.40480000000003,-0.4776
37.0,51.40480000000003,-0.46950000000000003
89.0,51.40480000000003,-0.46140000000000003
15.0,51.40480000000003,-0.45330000000000004
32.0,51.40480000000003,-0.44520000000000004
63.0,51.40480000000003,-0.43710000000000004
28.0,51.40480000000003,-0.42900000000000005
130.0,51.40480000000003,-0.42090000000000005
20.0,51.40480000000003,-0.41280000000000006
115.0,51.40480000000003,-0.40470000000000006
147.0,51.40480000000003,-0.39660000000000006
346.0,51.40480000000003,-0.38850000000000007
150.0,51.40480000000003,-0.38040000000000007
30.0,51.40480000000003,-0.3723000000000001
122.0,51.40480000000003,-0.3642000000000001
113.0,51.40480000000003,-0.3561000000000001
143.0,51.40480000000003,-0.3480000000000001
112.0,51.40480000000003,-0.3399000000000001
205.0,51.40480000000003,-0.3318000000000001
132.0,51.40480000000003,-0.3237000000000001
57.0,51.40480000000003,-0.3156000000000001
106.0,51.40480000000003,-0.3075000000000001
52.0,51.40480000000003,-0.2994000000000001
186.0,51.40480000000003,-0.2913000000000001
115.0,51.40480000000003,-0.2832000000000001
52.0,51.40480000000003,-0.2751000000000001
52.0,51.40480000000003,-0.2670000000000001
180.0,51.40480000000003,-0.25890000000000013
24.0,51.40480000000003,-0.25080000000000013
38.0,51.40480000000003,-0.24270000000000014
31.0,51.40480000000003,-0.23460000000000014
66.0,51.40480000000003,-0.22650000000000015
87.0,51.40480000000003,-0.21840000000000015
806.0,51.40480000000003,-0.21030000000000015
35.0,51.40480000000003,-0.20220000000000016
67.0,51.40480000000003,-0.19410000000000016
23.0,51.40480000000003,-0.18600000000000017
8.0,51.40480000000003,-0.17790000000000017
29.0,51.40480000000003,-0.16980000000000017
6.0,51.40480000000003,-0.16170000000000018
0.0,51.40480000000003,-0.15360000000000018
7.0,51.40480000000003,-0.14550000000000018
46.0,51.40480000000003,-0.1374000000000002
82.0,51.40480000000003,-0.1293000000000002
120.0,51.40480000000003,-0.1212000000000002
52.0,51.40480000000003,-0.1131000000000002
10.0,51.40480000000003,-0.1050000000000002
0.0,51.40480000000003,-0.09690000000000021
0.0,51.40480000000003,-0.08880000000000021
0.0,51.40480000000003,-0.08070000000000022
0.0,51.40480000000003,-0.07260000000000022
1.0,51.40480000000003,-0.06450000000000022
1.0,51.40480000000003,-0.05640000000000023
0.0,51.40480000000003,-0.04830000000000023
0.0,51.40480000000003,-0.040200000000000236
0.0,51.40480000000003,-0.03210000000000024
0.0,51.40480000000003,-0.024000000000000243
0.0,51.40480000000003,-0.015900000000000247
0.0,51.40480000000003,-0.007800000000000251
0.0,51.40480000000003,0.0002999999999997449
0.0,51.40480000000003,0.008399999999999741
0.0,51.40480000000003,0.016499999999999737
0.0,51.40480000000003,0.024599999999999733
0.0,51.40480000000003,0.03269999999999973
0.0,51.40480000000003,0.040799999999999725
0.0,51.40480000000003,0.04889999999999972
0.0,51.40480000000003,0.05699999999999972
0.0,51.40480000000003,0.06509999999999971
0.0,51.40890000000003,0.07319999999999971
0.0,51.40890000000003,0.0812999999999997
0.0,51.40890000000003,0.0893999999999997
0.0,51.40890000000003,0.0974999999999997
0.0,51.40890000000003,0.1055999999999997
0.0,51.40890000000003,0.11369999999999969
0.0,51.40890000000003,0.12179999999999969
0.0,51.40890000000003,0.12989999999999968
0.0,51.40890000000003,0.13799999999999968
0.0,51.40890000000003,0.14609999999999967
0.0,51.40890000000003,0.15419999999999967
0.0,51.40890000000003,0.16229999999999967
0.0,51.40890000000003,0.17039999999999966
1.0,51.40890000000003,0.17849999999999966
0.0,51.40890000000003,0.18659999999999966
0.0,51.40890000000003,0.19469999999999965
0.0,51.40890000000003,0.20279999999999965
7.0,51.40890000000003,0.21089999999999964
1.0,51.40890000000003,0.21899999999999964
3.0,51.40890000000003,0.22709999999999964
16.0,51.40890000000003,0.23519999999999963
5.0,51.40890000000003,0.24329999999999963
0.0,51.40890000000003,0.2513999999999996
0.0,51.40890000000003,0.2594999999999996
7.0,51.40890000000003,0.2675999999999996
500.0,51.40890000000003,0.2756999999999996
514.0,51.40890000000003,0.2837999999999996
182.0,51.40890000000003,0.2918999999999996
172.0,51.40890000000003,0.2999999999999996
59.0,51.40890000000003,-0.51
25.0,51.40890000000003,-0.5019
22.0,51.40890000000003,-0.4938
5.0,51.40890000000003,-0.4857
55.0,51.40890000000003,-0.4776
108.0,51.40890000000003,-0.46950000000000003
94.0,51.40890000000003,-0.46140000000000003
76.0,51.40890000000003,-0.45330000000000004
92.0,51.40890000000003,-0.44520000000000004
29.0,51.40890000000003,-0.43710000000000004
78.0,51.40890000000003,-0.42900000000000005
28.0,51.40890000000003,-0.42090000000000005
249.0,51.40890000000003,-0.41280000000000006
109.0,51.40890000000003,-0.40470000000000006
107.0,51.40890000000003,-0.39660000000000006
64.0,51.40890000000003,-0.38850000000000007
106.0,51.40890000000003,-0.38040000000000007
151.0,51.40890000000003,-0.3723000000000001
139.0,51.40890000000003,-0.3642000000000001
211.0,51.40890000000003,-0.3561000000000001
73.0,51.40890000000003,-0.3480000000000001
138.0,51.40890000000003,-0.3399000000000001
115.0,51.40890000000003,-0.3318000000000001
139.0,51.40890000000003,-0.3237000000000001
97.0,51.40890000000003,-0.3156000000000001
10.0,51.40890000000003,-0.3075000000000001
187.0,51.40890000000003,-0.2994000000000001
132.0,51.40890000000003,-0.2913000000000001
67.0,51.40890000000003,-0.2832000000000001
94.0,51.40890000000003,-0.2751000000000001
40.0,51.40890000000003,-0.2670000000000001
281.0,51.40890000000003,-0.25890000000000013
33.0,51.40890000000003,-0.25080000000000013
31.0,51.40890000000003,-0.24270000000000014
41.0,51.40890000000003,-0.23460000000000014
212.0,51.40890000000003,-0.22650000000000015
216.0,51.40890000000003,-0.21840000000000015
131.0,51.40890000000003,-0.21030000000000015
18.0,51.40890000000003,-0.20220000000000016
19.0,51.40890000000003,-0.19410000000000016
18.0,51.40890000000003,-0.18600000000000017
28.0,51.40890000000003,-0.17790000000000017
24.0,51.40890000000003,-0.16980000000000017
16.0,51.40890000000003,-0.16170000000000018
5.0,51.40890000000003,-0.15360000000000018
1.0,51.40890000000003,-0.14550000000000018
14.0,51.40890000000003,-0.1374000000000002
92.0,51.40890000000003,-0.1293000000000002
19.0,51.40890000000003,-0.1212000000000002
26.0,51.40890000000003,-0.1131000000000002
0.0,51.40890000000003,-0.1050000000000002
1.0,51.40890000000003,-0.09690000000000021
29.0,51.40890000000003,-0.08880000000000021
0.0,51.40890000000003,-0.08070000000000022
0.0,51.40890000000003,-0.07260000000000022
0.0,51.40890000000003,-0.06450000000000022
0.0,51.40890000000003,-0.05640000000000023
0.0,51.40890000000003,-0.04830000000000023
0.0,51.40890000000003,-0.040200000000000236
0.0,51.40890000000003,-0.03210000000000024
0.0,51.40890000000003,-0.024000000000000243
0.0,51.40890000000003,-0.015900000000000247
0.0,51.40890000000003,-0.007800000000000251
0.0,51.40890000000003,0.0002999999999997449
0.0,51.40890000000003,0.008399999999999741
0.0,51.40890000000003,0.016499999999999737
0.0,51.40890000000003,0.024599999999999733
0.0,51.40890000000003,0.03269999999999973
0.0,51.40890000000003,0.040799999999999725
0.0,51.40890000000003,0.04889999999999972
0.0,51.40890000000003,0.05699999999999972
0.0,51.41300000000003,0.06509999999999971
0.0,51.41300000000003,0.07319999999999971
0.0,51.41300000000003,0.0812999999999997
0.0,51.41300000000003,0.0893999999999997
0.0,51.41300000000003,0.0974999999999997
0.0,51.41300000000003,0.1055999999999997
0.0,51.41300000000003,0.11369999999999969
0.0,51.41300000000003,0.12179999999999969
0.0,51.41300000000003,0.12989999999999968
0.0,51.41300000000003,0.13799999999999968
0.0,51.41300000000003,0.14609999999999967
0.0,51.41300000000003,0.15419999999999967
0.0,51.41300000000003,0.16229999999999967
0.0,51.41300000000003,0.17039999999999966
0.0,51.41300000000003,0.17849999999999966
0.0,51.41300000000003,0.18659999999999966
11.0,51.41300000000003,0.19469999999999965
29.0,51.41300000000003,0.20279999999999965
35.0,51.41300000000003,0.21089999999999964
20.0,51.41300000000003,0.21899999999999964
0.0,51.41300000000003,0.22709999999999964
0.0,51.41300000000003,0.23519999999999963
0.0,51.41300000000003,0.24329999999999963
0.0,51.41300000000003,0.2513999999999996
45.0,51.41300000000003,0.2594999999999996
429.0,51.41300000000003,0.2675999999999996
481.0,51.41300000000003,0.2756999999999996
172.0,51.41300000000003,0.2837999999999996
133.0,51.41300000000003,0.2918999999999996
28.0,51.41300000000003,0.2999999999999996
11.0,51.41300000000003,-0.51
12.0,51.41300000000003,-0.5019
11.0,51.41300000000003,-0.4938
49.0,51.41300000000003,-0.4857
75.0,51.41300000000003,-0.4776
44.0,51.41300000000003,-0.46950000000000003
43.0,51.41300000000003,-0.46140000000000003
47.0,51.41300000000003,-0.45330000000000004
45.0,51.41300000000003,-0.44520000000000004
79.0,51.41300000000003,-0.43710000000000004
135.0,51.41300000000003,-0.42900000000000005
121.0,51.41300000000003,-0.42090000000000005
142.0,51.41300000000003,-0.41280000000000006
68.0,51.41300000000003,-0.40470000000000006
139.0,51.41300000000003,-0.39660000000000006
213.0,51.41300000000003,-0.38850000000000007
101.0,51.41300000000003,-0.38040000000000007
61.0,51.41300000000003,-0.3723000000000001
175.0,51.41300000000003,-0.3642000000000001
48.0,51.41300000000003,-0.3561000000000001
52.0,51.41300000000003,-0.3480000000000001
46.0,51.41300000000003,-0.3399000000000001
57.0,51.41300000000003,-0.3318000000000001
149.0,51.41300000000003,-0.3237000000000001
137.0,51.41300000000003,-0.3156000000000001
219.0,51.41300000000003,-0.3075000000000001
239.0,51.41300000000003,-0.2994000000000001
136.0,51.41300000000003,-0.2913000000000001
63.0,51.41300000000003,-0.2832000000000001
53.0,51.41300000000003,-0.2751000000000001
63.0,51.41300000000003,-0.2670000000000001
77.0,51.41300000000003,-0.25890000000000013
31.0,51.41300000000003,-0.25080000000000013
30.0,51.41300000000003,-0.24270000000000014
93.0,51.41300000000003,-0.23460000000000014
98.0,51.41300000000003,-0.22650000000000015
105.0,51.41300000000003,-0.21840000000000015
2.0,51.41300000000003,-0.21030000000000015
15.0,51.41300000000003,-0.20220000000000016
19.0,51.41300000000003,-0.19410000000000016
22.0,51.41300000000003,-0.18600000000000017
2.0,51.41300000000003,-0.17790000000000017
32.0,51.41300000000003,-0.16980000000000017
10.0,51.41300000000003,-0.16170000000000018
8.0,51.41300000000003,-0.15360000000000018
0.0,51.41300000000003,-0.14550000000000018
56.0,51.41300000000003,-0.1374000000000002
41.0,51.41300000000003,-0.1293000000000002
62.0,51.41300000000003,-0.1212000000000002
0.0,51.41300000000003,-0.1131000000000002
10.0,51.41300000000003,-0.1050000000000002
0.0,51.41300000000003,-0.09690000000000021
0.0,51.41300000000003,-0.08880000000000021
0.0,51.41300000000003,-0.08070000000000022
0.0,51.41300000000003,-0.07260000000000022
0.0,51.41300000000003,-0.06450000000000022
0.0,51.41300000000003,-0.05640000000000023
0.0,51.41300000000003,-0.04830000000000023
0.0,51.41300000000003,-0.040200000000000236
0.0,51.41300000000003,-0.03210000000000024
0.0,51.41300000000003,-0.024000000000000243
0.0,51.41300000000003,-0.015900000000000247
0.0,51.41300000000003,-0.007800000000000251
0.0,51.41300000000003,0.0002999999999997449
0.0,51.41300000000003,0.008399999999999741
0.0,51.41300000000003,0.016499999999999737
0.0,51.41300000000003,0.024599999999999733
0.0,51.41300000000003,0.03269999999999973
0.0,51.41300000000003,0.040799999999999725
0.0,51.41300000000003,0.04889999999999972
0.0,51.41710000000003,0.05699999999999972
0.0,51.41710000000003,0.06509999999999971
0.0,51.41710000000003,0.07319999999999971
0.0,51.41710000000003,0.0812999999999997
0.0,51.41710000000003,0.0893999999999997
0.0,51.41710000000003,0.0974999999999997
0.0,51.41710000000003,0.1055999999999997
0.0,51.41710000000003,0.11369999999999969
0.0,51.41710000000003,0.12179999999999969
0.0,51.41710000000003,0.12989999999999968
0.0,51.41710000000003,0.13799999999999968
2.0,51.41710000000003,0.14609999999999967
0.0,51.41710000000003,0.15419999999999967
1.0,51.41710000000003,0.16229999999999967
0.0,51.41710000000003,0.17039999999999966
0.0,51.41710000000003,0.17849999999999966
20.0,51.41710000000003,0.18659999999999966
91.0,51.41710000000003,0.19469999999999965
16.0,51.41710000000003,0.20279999999999965
21.0,51.41710000000003,0.21089999999999964
0.0,51.41710000000003,0.21899999999999964
0.0,51.41710000000003,0.22709999999999964
0.0,51.41710000000003,0.23519999999999963
0.0,51.41710000000003,0.24329999999999963
77.0,51.41710000000003,0.2513999999999996
40.0,51.41710000000003,0.2594999999999996
121.0,51.41710000000003,0.2675999999999996
95.0,51.41710000000003,0.2756999999999996
34.0,51.41710000000003,0.2837999999999996
13.0,51.41710000000003,0.2918999999999996
7.0,51.41710000000003,0.2999999999999996
14.0,51.41710000000003,-0.51
22.0,51.41710000000003,-0.5019
11.0,51.41710000000003,-0.4938
24.0,51.41710000000003,-0.4857
22.0,51.41710000000003,-0.4776
52.0,51.41710000000003,-0.46950000000000003
58.0,51.41710000000003,-0.46140000000000003
84.0,51.41710000000003,-0.45330000000000004
134.0,51.41710000000003,-0.44520000000000004
197.0,51.41710000000003,-0.43710000000000004
207.0,51.41710000000003,-0.42900000000000005
81.0,51.41710000000003,-0.42090000000000005
135.0,51.41710000000003,-0.41280000000000006
133.0,51.41710000000003,-0.40470000000000006
99.0,51.41710000000003,-0.39660000000000006
161.0,51.41710000000003,-0.38850000000000007
133.0,51.41710000000003,-0.38040000000000007
69.0,51.41710000000003,-0.3723000000000001
30.0,51.41710000000003,-0.3642000000000001
43.0,51.41710000000003,-0.3561000000000001
111.0,51.41710000000003,-0.3480000000000001
87.0,51.41710000000003,-0.3399000000000001
182.0,51.41710000000003,-0.3318000000000001
209.0,51.41710000000003,-0.3237000000000001
146.0,51.41710000000003,-0.3156000000000001
275.0,51.41710000000003,-0.3075000000000001
88.0,51.41710000000003,-0.2994000000000001
55.0,51.41710000000003,-0.2913000000000001
76.0,51.41710000000003,-0.2832000000000001
81.0,51.41710000000003,-0.2751000000000001
15.0,51.41710000000003,-0.2670000000000001
49.0,51.41710000000003,-0.25890000000000013
102.0,51.41710000000003,-0.25080000000000013
46.0,51.41710000000003,-0.24270000000000014
44.0,51.41710000000003,-0.23460000000000014
44.0,51.41710000000003,-0.22650000000000015
0.0,51.41710000000003,-0.21840000000000015
2.0,51.41710000000003,-0.21030000000000015
17.0,51.41710000000003,-0.20220000000000016
51.0,51.41710000000003,-0.19410000000000016
84.0,51.41710000000003,-0.18600000000000017
25.0,51.41710000000003,-0.17790000000000017
4.0,51.41710000000003,-0.16980000000000017
17.0,51.41710000000003,-0.16170000000000018
31.0,51.41710000000003,-0.15360000000000018
23.0,51.41710000000003,-0.14550000000000018
53.0,51.41710000000003,-0.1374000000000002
68.0,51.41710000000003,-0.1293000000000002
82.0,51.41710000000003,-0.1212000000000002
0.0,51.41710000000003,-0.1131000000000002
0.0,51.41710000000003,-0.1050000000000002
0.0,51.41710000000003,-0.09690000000000021
0.0,51.41710000000003,-0.08880000000000021
0.0,51.41710000000003,-0.08070000000000022
0.0,51.41710000000003,-0.07260000000000022
0.0,51.41710000000003,-0.06450000000000022
0.0,51.41710000000003,-0.05640000000000023
0.0,51.41710000000003,-0.04830000000000023
0.0,51.41710000000003,-0.040200000000000236
0.0,51.41710000000003,-0.03210000000000024
0.0,51.41710000000003,-0.024000000000000243
0.0,51.41710000000003,-0.015900000000000247
0.0,51.41710000000003,-0.007800000000000251
0.0,51.41710000000003,0.0002999999999997449
0.0,51.41710000000003,0.008399999999999741
0.0,51.41710000000003,0.016499999999999737
0.0,51.41710000000003,0.024599999999999733
0.0,51.41710000000003,0.03269999999999973
0.0,51.41710000000003,0.040799999999999725
0.0,51.421200000000034,0.04889999999999972
0.0,51.421200000000034,0.05699999999999972
0.0,51.421200000000034,0.06509999999999971
0.0,51.421200000000034,0.07319999999999971
0.0,51.421200000000034,0.0812999999999997
0.0,51.421200000000034,0.0893999999999997
0.0,51.421200000000034,0.0974999999999997
0.0,51.421200000000034,0.1055999999999997
1.0,51.421200000000034,0.11369999999999969
0.0,51.421200000000034,0.12179999999999969
1.0,51.421200000000034,0.12989999999999968
0.0,51.421200000000034,0.13799999999999968
2.0,51.421200000000034,0.14609999999999967
1.0,51.421200000000034,0.15419999999999967
0.0,51.421200000000034,0.16229999999999967
1.0,51.421200000000034,0.17039999999999966
62.0,51.421200000000034,0.17849999999999966
33.0,51.421200000000034,0.18659999999999966
23.0,51.421200000000034,0.19469999999999965
0.0,51.421200000000034,0.20279999999999965
0.0,51.421200000000034,0.21089999999999964
11.0,51.421200000000034,0.21899999999999964
23.0,51.421200000000034,0.22709999999999964
54.0,51.421200000000034,0.23519999999999963
46.0,51.421200000000034,0.24329999999999963
34.0,51.421200000000034,0.2513999999999996
75.0,51.421200000000034,0.2594999999999996
44.0,51.421200000000034,0.2675999999999996
67.0,51.421200000000034,0.2756999999999996
33.0,51.421200000000034,0.2837999999999996
8.0,51.421200000000034,0.2918999999999996
0.0,51.421200000000034,0.2999999999999996
13.0,51.421200000000034,-0.51
6.0,51.421200000000034,-0.5019
6.0,51.421200000000034,-0.4938
41.0,51.421200000000034,-0.4857
66.0,51.421200000000034,-0.4776
205.0,51.421200000000034,-0.46950000000000003
423.0,51.421200000000034,-0.46140000000000003
91.0,51.421200000000034,-0.45330000000000004
91.0,51.421200000000034,-0.44520000000000004
118.0,51.421200000000034,-0.43710000000000004
104.0,51.421200000000034,-0.42900000000000005
247.0,51.421200000000034,-0.42090000000000005
120.0,51.421200000000034,-0.41280000000000006
163.0,51.421200000000034,-0.40470000000000006
190.0,51.421200000000034,-0.39660000000000006
268.0,51.421200000000034,-0.38850000000000007
76.0,51.421200000000034,-0.38040000000000007
20.0,51.421200000000034,-0.3723000000000001
110.0,51.421200000000034,-0.3642000000000001
38.0,51.421200000000034,-0.3561000000000001
207.0,51.421200000000034,-0.3480000000000001
227.0,51.421200000000034,-0.3399000000000001
123.0,51.421200000000034,-0.3318000000000001
9.0,51.421200000000034,-0.3237000000000001
116.0,51.421200000000034,-0.3156000000000001
56.0,51.421200000000034,-0.3075000000000001
11.0,51.421200000000034,-0.2994000000000001
14.0,51.421200000000034,-0.2913000000000001
61.0,51.421200000000034,-0.2832000000000001
4.0,51.421200000000034,-0.2751000000000001
44.0,51.421200000000034,-0.2670000000000001
151.0,51.421200000000034,-0.25890000000000013
80.0,51.421200000000034,-0.25080000000000013
84.0,51.421200000000034,-0.24270000000000014
55.0,51.421200000000034,-0.23460000000000014
0.0,51.421200000000034,-0.22650000000000015
2.0,51.421200000000034,-0.21840000000000015
31.0,51.421200000000034,-0.21030000000000015
36.0,51.421200000000034,-0.20220000000000016
99.0,51.421200000000034,-0.19410000000000016
35.0,51.421200000000034,-0.18600000000000017
4.0,51.421200000000034,-0.17790000000000017
1.0,51.421200000000034,-0.16980000000000017
13.0,51.421200000000034,-0.16170000000000018
26.0,51.421200000000034,-0.15360000000000018
51.0,51.421200000000034,-0.14550000000000018
0.0,51.421200000000034,-0.1374000000000002
77.0,51.421200000000034,-0.1293000000000002
0.0,51.421200000000034,-0.1212000000000002
0.0,51.421200000000034,-0.1131000000000002
0.0,51.421200000000034,-0.1050000000000002
0.0,51.421200000000034,-0.09690000000000021
0.0,51.421200000000034,-0.08880000000000021
0.0,51.421200000000034,-0.08070000000000022
0.0,51.421200000000034,-0.07260000000000022
0.0,51.421200000000034,-0.06450000000000022
1.0,51.421200000000034,-0.05640000000000023
0.0,51.421200000000034,-0.04830000000000023
0.0,51.421200000000034,-0.040200000000000236
0.0,51.421200000000034,-0.03210000000000024
0.0,51.421200000000034,-0.024000000000000243
0.0,51.421200000000034,-0.015900000000000247
0.0,51.421200000000034,-0.007800000000000251
1.0,51.421200000000034,0.0002999999999997449
0.0,51.421200000000034,0.008399999999999741
0.0,51.421200000000034,0.016499999999999737
0.0,51.421200000000034,0.024599999999999733
0.0,51.421200000000034,0.03269999999999973
0.0,51.425300000000036,0.040799999999999725
0.0,51.425300000000036,0.04889999999999972
1.0,51.425300000000036,0.05699999999999972
0.0,51.425300000000036,0.06509999999999971
0.0,51.425300000000036,0.07319999999999971
0.0,51.425300000000036,0.0812999999999997
0.0,51.425300000000036,0.0893999999999997
0.0,51.425300000000036,0.0974999999999997
0.0,51.425300000000036,0.1055999999999997
0.0,51.425300000000036,0.11369999999999969
0.0,51.425300000000036,0.12179999999999969
1.0,51.425300000000036,0.12989999999999968
0.0,51.425300000000036,0.13799999999999968
0.0,51.425300000000036,0.14609999999999967
0.0,51.425300000000036,0.15419999999999967
26.0,51.425300000000036,0.16229999999999967
83.0,51.425300000000036,0.17039999999999966
16.0,51.425300000000036,0.17849999999999966
30.0,51.425300000000036,0.18659999999999966
53.0,51.425300000000036,0.19469999999999965
15.0,51.425300000000036,0.20279999999999965
125.0,51.425300000000036,0.21089999999999964
79.0,51.425300000000036,0.21899999999999964
38.0,51.425300000000036,0.22709999999999964
57.0,51.425300000000036,0.23519999999999963
28.0,51.425300000000036,0.24329999999999963
13.0,51.425300000000036,0.2513999999999996
36.0,51.425300000000036,0.2594999999999996
0.0,51.425300000000036,0.2675999999999996
25.0,51.425300000000036,0.2756999999999996
4.0,51.425300000000036,0.2837999999999996
4.0,51.425300000000036,0.2918999999999996
0.0,51.425300000000036,0.2999999999999996
0.0,51.425300000000036,-0.51
8.0,51.425300000000036,-0.5019
15.0,51.425300000000036,-0.4938
79.0,51.425300000000036,-0.4857
25.0,51.425300000000036,-0.4776
62.0,51.425300000000036,-0.46950000000000003
95.0,51.425300000000036,-0.46140000000000003
67.0,51.425300000000036,-0.45330000000000004
211.0,51.425300000000036,-0.44520000000000004
425.0,51.425300000000036,-0.43710000000000004
352.0,51.425300000000036,-0.42900000000000005
141.0,51.425300000000036,-0.42090000000000005
191.0,51.425300000000036,-0.41280000000000006
245.0,51.425300000000036,-0.40470000000000006
352.0,51.425300000000036,-0.39660000000000006
58.0,51.425300000000036,-0.38850000000000007
116.0,51.425300000000036,-0.38040000000000007
160.0,51.425300000000036,-0.3723000000000001
70.0,51.425300000000036,-0.3642000000000001
160.0,51.425300000000036,-0.3561000000000001
94.0,51.425300000000036,-0.3480000000000001
79.0,51.425300000000036,-0.3399000000000001
133.0,51.425300000000036,-0.3318000000000001
166.0,51.425300000000036,-0.3237000000000001
250.0,51.425300000000036,-0.3156000000000001
189.0,51.425300000000036,-0.3075000000000001
153.0,51.425300000000036,-0.2994000000000001
90.0,51.425300000000036,-0.2913000000000001
105.0,51.425300000000036,-0.2832000000000001
126.0,51.425300000000036,-0.2751000000000001
125.0,51.425300000000036,-0.2670000000000001
150.0,51.425300000000036,-0.25890000000000013
144.0,51.425300000000036,-0.25080000000000013
45.0,51.425300000000036,-0.24270000000000014
18.0,51.425300000000036,-0.23460000000000014
97.0,51.425300000000036,-0.22650000000000015
133.0,51.425300000000036,-0.21840000000000015
42.0,51.425300000000036,-0.21030000000000015
46.0,51.425300000000036,-0.20220000000000016
5.0,51.425300000000036,-0.19410000000000016
0.0,51.425300000000036,-0.18600000000000017
24.0,51.425300000000036,-0.17790000000000017
135.0,51.425300000000036,-0.16980000000000017
171.0,51.425300000000036,-0.16170000000000018
36.0,51.425300000000036,-0.15360000000000018
0.0,51.425300000000036,-0.14550000000000018
0.0,51.425300000000036,-0.1374000000000002
17.0,51.425300000000036,-0.1293000000000002
0.0,51.425300000000036,-0.1212000000000002
0.0,51.425300000000036,-0.1131000000000002
0.0,51.425300000000036,-0.1050000000000002
0.0,51.425300000000036,-0.09690000000000021
0.0,51.425300000000036,-0.08880000000000021
0.0,51.425300000000036,-0.08070000000000022
0.0,51.425300000000036,-0.07260000000000022
0.0,51.425300000000036,-0.06450000000000022
0.0,51.425300000000036,-0.05640000000000023
0.0,51.425300000000036,-0.04830000000000023
0.0,51.425300000000036,-0.040200000000000236
0.0,51.425300000000036,-0.03210000000000024
0.0,51.425300000000036,-0.024000000000000243
0.0,51.425300000000036,-0.015900000000000247
0.0,51.425300000000036,-0.007800000000000251
0.0,51.425300000000036,0.0002999999999997449
0.0,51.425300000000036,0.008399999999999741
0.0,51.425300000000036,0.016499999999999737
0.0,51.425300000000036,0.024599999999999733
1.0,51.42940000000004,0.03269999999999973
0.0,51.42940000000004,0.040799999999999725
0.0,51.42940000000004,0.04889999999999972
0.0,51.42940000000004,0.05699999999999972
0.0,51.42940000000004,0.06509999999999971
0.0,51.42940000000004,0.07319999999999971
0.0,51.42940000000004,0.0812999999999997
0.0,51.42940000000004,0.0893999999999997
0.0,51.42940000000004,0.0974999999999997
0.0,51.42940000000004,0.1055999999999997
0.0,51.42940000000004,0.11369999999999969
1.0,51.42940000000004,0.12179999999999969
0.0,51.42940000000004,0.12989999999999968
7.0,51.42940000000004,0.13799999999999968
73.0,51.42940000000004,0.14609999999999967
110.0,51.42940000000004,0.15419999999999967
103.0,51.42940000000004,0.16229999999999967
31.0,51.42940000000004,0.17039999999999966
40.0,51.42940000000004,0.17849999999999966
48.0,51.42940000000004,0.18659999999999966
50.0,51.42940000000004,0.19469999999999965
88.0,51.42940000000004,0.20279999999999965
32.0,51.42940000000004,0.21089999999999964
71.0,51.42940000000004,0.21899999999999964
13.0,51.42940000000004,0.22709999999999964
57.0,51.42940000000004,0.23519999999999963
60.0,51.42940000000004,0.24329999999999963
14.0,51.42940000000004,0.2513999999999996
0.0,51.42940000000004,0.2594999999999996
0.0,51.42940000000004,0.2675999999999996
13.0,51.42940000000004,0.2756999999999996
31.0,51.42940000000004,0.2837999999999996
0.0,51.42940000000004,0.2918999999999996
0.0,51.42940000000004,0.2999999999999996
0.0,51.42940000000004,-0.51
0.0,51.42940000000004,-0.5019
18.0,51.42940000000004,-0.4938
46.0,51.42940000000004,-0.4857
38.0,51.42940000000004,-0.4776
31.0,51.42940000000004,-0.46950000000000003
123.0,51.42940000000004,-0.46140000000000003
191.0,51.42940000000004,-0.45330000000000004
714.0,51.42940000000004,-0.44520000000000004
279.0,51.42940000000004,-0.43710000000000004
145.0,51.42940000000004,-0.42900000000000005
56.0,51.42940000000004,-0.42090000000000005
113.0,51.42940000000004,-0.41280000000000006
303.0,51.42940000000004,-0.40470000000000006
146.0,51.42940000000004,-0.39660000000000006
160.0,51.42940000000004,-0.38850000000000007
184.0,51.42940000000004,-0.38040000000000007
